Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,660,2430687.6,1901.0,19.0,1.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1901.0,19.0,1.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,4,29220.0,1902.0,19.0,2.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,740,2675598.6,1902.0,19.0,2.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11648.4,1902.0,19.0,2.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1902.0,19.0,2.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,4,93035.8,1902.0,19.0,2.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1902.0,19.0,2.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,62,452910.0,1903.0,19.0,3.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,520,1867210.8,1903.0,19.0,3.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10,232589.5,1903.0,19.0,3.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,2,50188.72,1903.0,19.0,3.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11357.22,1904.0,19.0,4.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1904.0,19.0,4.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,11,255848.45,1904.0,19.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,6,150566.16,1904.0,19.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,500,1841500.0,1904.0,19.0,4.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,2,14610.0,1905.0,19.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11357.22,1905.0,19.0,5.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,20,465179.0,1905.0,19.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,2,50188.72,1905.0,19.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,780,2872740.0,1905.0,19.0,5.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,4,29220.0,1906.0,19.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13,302366.35,1906.0,19.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,500,1841500.0,1906.0,19.0,6.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,55,401775.0,1907.0,19.0,7.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1907.0,19.0,7.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10,232589.5,1907.0,19.0,7.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,625,2301875.0,1907.0,19.0,7.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,4,29220.0,1908.0,19.0,8.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13,302366.35,1908.0,19.0,8.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1908.0,19.0,8.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,700,2578100.0,1908.0,19.0,8.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,22,160710.0,1909.0,19.0,9.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11357.22,1909.0,19.0,9.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1909.0,19.0,9.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,12,279107.4,1909.0,19.0,9.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,10,250943.6,1909.0,19.0,9.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,573,2110359.0,1909.0,19.0,9.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,31,226455.0,1910.0,19.0,10.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,6,22714.44,1910.0,19.0,10.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1910.0,19.0,10.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10,232589.5,1910.0,19.0,10.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,9,225849.24,1910.0,19.0,10.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,779,2869057.0,1910.0,19.0,10.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,22,160710.0,1911.0,19.0,11.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,32,744286.4,1911.0,19.0,11.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1911.0,19.0,11.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,100,368300.0,1911.0,19.0,11.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,200,2209800.0,1911.0,19.0,11.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,127,927735.0,1912.0,19.0,12.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,1,3691.1,1912.0,19.0,12.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1912.0,19.0,12.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,2,45354.94,1912.0,19.0,12.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,10,250943.6,1912.0,19.0,12.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,130,1436370.0,1912.0,19.0,12.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,2001.0,20.0,1.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,14,317484.58,2001.0,20.0,1.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,11,276037.96,2001.0,20.0,1.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,230,2541270.0,2001.0,20.0,1.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11073.3,2002.0,20.0,2.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13,294807.11,2002.0,20.0,2.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,2002.0,20.0,2.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,262,2894838.0,2002.0,20.0,2.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,11,80355.0,2003.0,20.0,3.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,14,317484.58,2003.0,20.0,3.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,2003.0,20.0,3.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,167,1845183.0,2003.0,20.0,3.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11073.3,2004.0,20.0,4.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,15,340162.05,2004.0,20.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,4,100377.44,2004.0,20.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,300,3314700.0,2004.0,20.0,4.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,15,109575.0,2005.0,20.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,2005.0,20.0,5.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,25,566936.75,2005.0,20.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,6,150566.16,2005.0,20.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,150,1657350.0,2005.0,20.0,5.0,False,False,False,False,True,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,12,87660.0,2006.0,20.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11073.3,2006.0,20.0,6.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,2006.0,20.0,6.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,9,204097.23,2006.0,20.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,16,401509.76,2006.0,20.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,L04AB02,300,3314700.0,2006.0,20.0,6.0,False,False,False,False,True,False,False,False,False,False,True
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,224,977534.08,1001.0,10.0,1.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,64,282035.2,1002.0,10.0,2.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,192,846105.6,1003.0,10.0,3.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,2,16167.1,1004.0,10.0,4.0,False,True,False,False,False,True,False,False,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,160,705088.0,1004.0,10.0,4.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,128,564070.4,1005.0,10.0,5.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,192,846105.6,1006.0,10.0,6.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,128,564070.4,1007.0,10.0,7.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,160,705088.0,1008.0,10.0,8.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,128,564070.4,1009.0,10.0,9.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,160,705088.0,1010.0,10.0,10.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,160,705088.0,1011.0,10.0,11.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,192,846105.6,1012.0,10.0,12.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,128,564070.4,1101.0,11.0,1.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,160,705088.0,1102.0,11.0,2.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,190,837292.0,1103.0,11.0,3.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,128,564070.4,1104.0,11.0,4.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,5,40417.75,1105.0,11.0,5.0,False,True,False,False,False,True,False,False,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,96,423052.8,1105.0,11.0,5.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,2,16167.1,1106.0,11.0,6.0,False,True,False,False,False,True,False,False,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,128,564070.4,1106.0,11.0,6.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,128,564070.4,1106.0,11.0,6.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,156,687460.8,1107.0,11.0,7.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,160,705088.0,1108.0,11.0,8.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,128,564070.4,1109.0,11.0,9.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,191,841698.8,1110.0,11.0,10.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,160,705088.0,1111.0,11.0,11.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,240,1057632.0,1112.0,11.0,12.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,146,643392.8,1201.0,12.0,1.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,150,661020.0,1202.0,12.0,2.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,190,837292.0,1203.0,12.0,3.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,280,1233904.0,1204.0,12.0,4.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,210,925428.0,1205.0,12.0,5.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,210,925428.0,1206.0,12.0,6.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,210,925428.0,1207.0,12.0,7.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,290,1277972.0,1208.0,12.0,8.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,150,661020.0,1209.0,12.0,9.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,150,661020.0,1210.0,12.0,10.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,299,1317633.2,1211.0,12.0,11.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,150,661020.0,1212.0,12.0,12.0,False,True,False,False,False,False,False,True,False,False,False
4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,300,1322040.0,1301.0,13.0,1.0,False,True,False,False,False,False,False,True,False,False,False
